movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt0337383,Vaikai is Amerikos viesbucio,1990,,88 min,"Drama, History, Music",8.0,"Rebellious Lithuanian teenagers in early 1970s are immensely influenced by Western culture, especially Radio Luxembourg, the Rolling Stones and Woodstock. After taking part in a hippie camp at the seaside, problems start to ensue.",Raimundas Banionis,/name/nm0052024/,"Augustas Savialis, 
Gabija Jaraminaite, 
Jurate Onaityte, 
Jurga Kasciukaite","/name/nm1119569/,/name/nm1090102/,/name/nm0648519/,/name/nm12833513/",671.0,
tt0069661,...e continuavano a mettere lo diavolo ne lo inferno,1973,,87 min,"Comedy, History",4.6,"Set in medieval times, it tells of the efforts of the Mayor of a small town who, in order to boost up trade and tourism sets about, with the help of his counselors, to teach the town's women the arts of seduction.",Bitto Albertini,/name/nm0005632/,"Antonio Cantafora, 
Mimmo Baldi, 
Mario Frera, 
Rosemarie Lindt","/name/nm0134464/,/name/nm0049739/,/name/nm0294306/,/name/nm0512546/",12.0,
tt1808067,Die Männer der Emden,2012,,180 min,"Adventure, Drama, History",5.9,"When their ship is sunk in the first world war, in the Indian ocean, 50 men have to cross infinite stretches of sea and desert, avoid enemies, find allies and finally make it home to Germany. A breathtaking real-live odyssey.",Berengar Pfahl,/name/nm0679310/,"Sibel Kekilli, 
Ken Duken, 
Felicitas Woll, 
Ronald Top","/name/nm1402546/,/name/nm0241222/,/name/nm0938531/,/name/nm0867599/",336.0,
tt3563080,Saya E Khuda E Zuljalal,2016,,105 min,"Action, Drama, History",6.3,A historical glimpse into the history of Pakistan India Partition and war's of 1965 and 1971 and present day of the new conflict in Pakistan.,Umair Fazli,/name/nm6319947/,"Afzal Khan, 
Ahsen Murad, 
Saleem Albela, 
Jia Ali","/name/nm0451154/,/name/nm6408316/,/name/nm7299321/,/name/nm0019432/",140.0,
tt0025443,Madame Du Barry,1934,Passed,79 min,"Comedy, Drama, History",6.3,"Madame DuBarry is a 1934 American historical film directed by William Dieterle and starring Dolores del Rio, Reginald Owen, Victor Jory and Osgood Perkins. The film portrays the life of ...                See full summary »",William Dieterle,/name/nm0226189/,"Dolores del Rio, 
Reginald Owen, 
Victor Jory, 
Osgood Perkins","/name/nm0003123/,/name/nm0654239/,/name/nm0430460/,/name/nm0674019/",281.0,
tt0092688,Boris Godunov,1986,,130 min,"Drama, History",6.6,"Based on the Alexander Pushkin's play, epic story about Tsar Boris Godunov, who reigned over Russia between 1598 and 1605.",Sergey Bondarchuk,/name/nm0094083/,"Sergey Bondarchuk, 
Alyona Bondarchuk, 
Gennadi Mitrofanov, 
Valeriy Storozhik","/name/nm0094083/,/name/nm0094085/,/name/nm0593996/,/name/nm0832670/",270.0,
tt0234658,Satya Harishchandra,1965,,221 min,"Drama, History",8.8,The life story of the king Harishchandra who is also known as ' Satya Harishchandra ',Hunsur Krishnamurthy,/name/nm0471468/,"Rajkumar, 
Udaya Kumar, 
T.R. Narasimharaju, 
M.P. Shankar","/name/nm0004660/,/name/nm1172536/,/name/nm0621245/,/name/nm1150964/",187.0,
tt1092037,Time of the Comet,2008,,104 min,"Drama, History, Romance",7.4,A young man is searching for the war to free his country and establish freedom. Instead of war he finds the love of his life.,Fatmir Koçi,/name/nm0469063/,"Blerim Destani, 
Masiela Lusha, 
Xhevdet Ferri, 
Thomas Heinze","/name/nm1773716/,/name/nm1126641/,/name/nm1039991/,/name/nm0374610/",291.0,
tt26475994,Ninja vs Shark,2023,,,"Action, History, Horror",,"In the Edo period, at the remote village of Okitsu, the evil cult leader Koushirou uses ninjutsu to ensorcel sharks and forces them to attack local pearl divers so the cult can steal the ...                See full summary »",Koichi Sakamoto,/name/nm0757084/,"Koshu Hirano, 
Kanon Miyahara","/name/nm10898241/,/name/nm6408536/",,
tt0083984,Last Five Days,1982,,112 min,"Drama, History",6.9,"In Wittelbacherpalais, Munich's prison and Gestapo center, middle-aged Else Gebel awaits trial for carrying anti-Nazi material. She serves as a clerk in the Gestapo office. On Thursday, 18 ...                See full summary »",Percy Adlon,/name/nm0000727/,"Irm Hermann, 
Lena Stolze, 
Joachim Bernhard, 
Ossi Eckmüller","/name/nm0379258/,/name/nm0831660/,/name/nm0076751/,/name/nm0248725/",124.0,
tt0048516,The Case of Poisons,1955,,103 min,"Crime, Drama, History",6.2,"Madame de Montespan, the Maîtresse-en-titre of Louis XIV, has been in disgrace since the King set eyes on a younger beauty, Marie-Angélique Scorailles. Having had enough of the situation, ...                See full summary »",Henri Decoin,/name/nm0213940/,"Danielle Darrieux, 
Viviane Romance, 
Paul Meurisse, 
Anne Vernon","/name/nm0201638/,/name/nm0738780/,/name/nm0582890/,/name/nm0894636/",135.0,
tt15320818,The Secret Legends of Blairsville,2022,,,History,,"Thomas Jefferson Haralson, TJ, makes a trip to Blairsville Georgia in the 1840's with his Indian companion. TJ protects Blairsville from Sherman's army and the path of destruction to Savannah.",Bill Rahn,/name/nm3546707/,"Erik Estrada, 
Vanessa Ore, 
Stephen Thompson, 
Rebekah Cantanio","/name/nm0261805/,/name/nm3292651/,/name/nm10270885/,/name/nm12493009/",,
tt2401023,Jack London's Love of Life,2012,Not Rated,87 min,"Adventure, Drama, History",8.3,"Jack, an Alaska gold rush era miner, is abandoned by his partner and left to make his way through the wilderness alone. Starving and injured, he struggles physically and spiritually to come...                See full summary »",Kevin Swigert,/name/nm0842642/,"Pete Ammel, 
Phebe Horschel","/name/nm4199362/,/name/nm5052384/",814.0,44000.0
tt1362045,Bai yin di guo,2009,,113 min,"Biography, Drama, Family",6.1,"In 1899, a care-free young man must prepare to take over his family's Chinese banking empire.",Christina Yao,/name/nm3177320/,"Aaron Kwok, 
Tielin Zhang, 
Lei Hao, 
Jennifer Tilly","/name/nm0477209/,/name/nm1273926/,/name/nm1165040/,/name/nm0000236/",818.0,
tt0138360,Chitralekha,1964,,135 min,"Comedy, Drama, History",7.8,"When Aryaputra Samant Bijgupt ignores Yashodhara and continues to frequent Rajnartaki Chitralekha, Yashodhara's father, Mrityunjay, approaches celibate Yogi Kumargiri, who reprimands ...                See full summary »",Kidar Nath Sharma,/name/nm0788880/,"Ashok Kumar, 
Meena Kumari, 
Pradeep Kumar, 
Mehmood","/name/nm0006369/,/name/nm0474932/,/name/nm0474850/,/name/nm0576454/",92.0,
tt0258699,Kalidas,1931,,,"Drama, History, Musical",5.9,A Princess is tricked into marrying a naive and illiterate youth.,H.M. Reddy,/name/nm0714760/,"T.P. Rajalakshmi, 
P.G. Venkatesan, 
L.V. Prasad, 
Thevaram Rajambal","/name/nm0707335/,/name/nm0893141/,/name/nm0695264/,/name/nm0707339/",23.0,
tt0155796,Dr. Akagi,1998,Not Rated,129 min,"Comedy, Drama, History",7.2,"At the end of WWII, Japanese doctor Akagi searches for the cure for hepatitis in the prisoner-of-war camp.",Shôhei Imamura,/name/nm0408076/,"Akira Emoto, 
Kumiko Asô, 
Jacques Gamblin, 
Tomorô Taguchi","/name/nm0256628/,/name/nm0039591/,/name/nm0303826/,/name/nm0846630/",1573.0,71832.0
tt1934331,Martyrs,2011,,,"Animation, Adventure, History",6.2,Add a Plot,Jagmeet Samundri,/name/nm4463098/,"Mayur Suvarna, 
Harjit Walia","/name/nm4462541/,/name/nm4463328/",20.0,
tt1244496,Aleksandr. Nevskaya bitva,2008,Not Rated,110 min,"Action, History, War",4.8,Young prince Aleksandr has to hold out against two enemies - the Horde in the east and the Teutonic order and Sweden in the west. He discovers that some boyars are plotting against him and ...                See full summary »,Igor Kalyonov,/name/nm0436316/,"Anton Pampushnyy, 
Igor Botvin, 
Pavel Trubiner, 
Bogdan Stupka","/name/nm3039952/,/name/nm1278649/,/name/nm2705197/,/name/nm0836273/",501.0,
tt0071242,The Murri Affair,1974,R,120 min,"Crime, Drama, History",6.5,"Based on a true incident, this tells the story of a troubled young man who kills his sister's reactionary, violent, abusive husband and is eventually arrested for the murder. However, the ...                See full summary »",Mauro Bolognini,/name/nm0006615/,"Giancarlo Giannini, 
Catherine Deneuve, 
Fernando Rey, 
Tina Aumont","/name/nm0316284/,/name/nm0000366/,/name/nm0721073/,/name/nm0042106/",253.0,
tt0058991,The Brigand of Kandahar,1965,Not Rated,81 min,"Adventure, History",5.4,The British army fights off rampaging locals in 1850s India.,John Gilling,/name/nm0319241/,"Ronald Lewis, 
Oliver Reed, 
Duncan Lamont, 
Yvonne Romain","/name/nm0507708/,/name/nm0001657/,/name/nm0483653/,/name/nm0738635/",611.0,
tt1696190,Fireheart: The Legend of Tadas Blinda,2011,,106 min,"Adventure, Drama, History",7.0,A romance blooms between a noblewoman and a common man amid a peasant revolt against the brutal Russian army,Donatas Ulvydas,/name/nm3406099/,"Mantas Jankavicius, 
Agnia Ditkovskyte, 
Tatyana Lyutaeva, 
Vidas Petkevicius","/name/nm3997054/,/name/nm2478923/,/name/nm0529414/,/name/nm0677676/",3038.0,
tt3197802,The Answer,2015,Not Rated,108 min,"Biography, Family, History",5.9,"In the quest for finding a deeper meaning to life, this is a true story of an American seeker who forsakes the worldly life to enter upon an amazing spiritual journey of self realisation.",Pavan Kaul,/name/nm1319205/,"Leonidas Gulaptis, 
Victor Banerjee, 
Miriam Harris, 
George Stumpf","/name/nm3402680/,/name/nm0051856/,/name/nm3825599/,/name/nm1123412/",202.0,
tt3437164,Maldito Amor,2014,TV-MA,100 min,"Comedy, History, Horror",1.2,"This story involves prom night, high school unrequited love, love triangles, and mysterious murders.","Gonzalo Badilla, 
Sebastián Badilla",/name/nm4378198/,"Sebastián Badilla, 
Kel Calderón, 
Trinidad de la Noi, 
Steffi Méndez","/name/nm3556568/,/name/nm3556568/,/name/nm2651739/,/name/nm6409484/,/name/nm5316112/",259.0,
tt0055754,Anno 79: La distruzione di Ercolano,1962,Not Rated,113 min,"Action, Drama, History",4.4,Intrigue at the Roman Emperor's court prior to its destruction by Vesuvius.,Gianfranco Parolini,/name/nm0040789/,"Susan Paget, 
Brad Harris, 
Mara Lane, 
Jacques Berthier","/name/nm0656445/,/name/nm0364490/,/name/nm0485453/,/name/nm0077977/",130.0,
tt3260482,Born,2014,,102 min,"Action, Adventure, Drama",6.3,"Based on real events, the film follows the adventures of coppersmith Bonaventura, his sister Marianna and the rich merchant Vicenç, with whom both have pending issues. All of them lived at ...                See full summary »",Claudio Zulian,/name/nm2275657/,"Vicky Luengo, 
Josep Julien, 
Marc Martínez, 
Mercè Arànega","/name/nm2780716/,/name/nm1254584/,/name/nm0555213/,/name/nm0036177/",34.0,
tt0050169,The Barretts of Wimpole Street,1957,Approved,105 min,"Biography, Drama, History",6.4,"Elizabeth Barrett's tyrannical father has forbidden any of his family to marry. Nevertheless, Elizabeth falls in love with the poet Robert Browning.",Sidney Franklin,/name/nm0291548/,"Jennifer Jones, 
John Gielgud, 
Bill Travers, 
Virginia McKenna","/name/nm0428354/,/name/nm0000024/,/name/nm0871272/,/name/nm0571441/",517.0,
tt0055502,Hawai Middowei daikaikûsen: Taiheiyô no arashi,1960,,118 min,"Drama, History, War",6.3,Lt. Koji Kitami is a navigator-bombardier in Japan's Naval Air Force. He participates in the Japanese raid on the U.S. Naval Base at Pearl Harbor in 1941 and is welcomed with pride in his ...                See full summary »,"Shûe Matsubayashi, 
Hugo Grimaldi",/name/nm0559398/,"Yôsuke Natsuki, 
Toshirô Mifune, 
Kôji Tsuruta, 
Makoto Satô","/name/nm0342120/,/name/nm0622416/,/name/nm0001536/,/name/nm0875465/,/name/nm0766491/",196.0,
tt0091540,The Devils of Monza,1987,,98 min,"Drama, History",5.7,The young noble Don Monza is caught and thrown out by the nun Virginia de Leva when she catches him flirting with one of her nun sisters across the stone wall between their gardens. He ...                See full summary »,Luciano Odorisio,/name/nm0644145/,"Myriem Roussel, 
Alessandro Gassmann, 
Renato De Carmine, 
Alina De Simone","/name/nm0746021/,/name/nm0309348/,/name/nm0207766/,/name/nm0211614/",103.0,
tt7746590,The Portuguese Woman,2018,Not Rated,136 min,"Drama, History",6.5,"His home is war. Her home is Portugal. Yet the young, newly married wife of Lord von Ketten is determined to make her husband's family abode, an inhospitable castle on a cliff in northern Italy, into her home.",Rita Azevedo Gomes,/name/nm0326946/,"Clara Riedenstein, 
Marcello Urgeghe, 
Ingrid Caven, 
Rita Durão","/name/nm8253762/,/name/nm0881866/,/name/nm0147061/,/name/nm0244572/",409.0,
tt0892113,Waris Shah: Ishq Daa Waaris,2006,,138 min,"Drama, History",7.6,"When the Mughal emperor Aurangzeb bans music in India because he believes it turns people away from God, musicians go underground.",Manoj Punj,/name/nm1277085/,"Gurdas Maan, 
Juhi Chawla, 
Sushant Singh, 
Divya Dutta","/name/nm0530948/,/name/nm0004487/,/name/nm0839820/,/name/nm0244890/",231.0,
tt0027727,Hearts in Bondage,1936,Approved,72 min,"Drama, History, Romance",5.5,"Best friends Kenneth Reynolds and Raymond Jordan are U.S. Navy officers, and Kenneth is engaged to Raymond's sister. But the eruption of the Civil War divides them.",Lew Ayres,/name/nm0000817/,"James Dunn, 
Mae Clarke, 
David Manners, 
Charlotte Henry","/name/nm0007223/,/name/nm0164883/,/name/nm0543115/,/name/nm0377766/",218.0,
tt4586504,The Spartacus Legacy,2014,,,History,4.0,Add a Plot,Alan Delabie,/name/nm3715496/,"Pascal Degeer, 
Alan Delabie, 
Davit Gharibyan, 
Toad Gruchala","/name/nm7246755/,/name/nm3715496/,/name/nm3776313/,/name/nm7246754/",6.0,
tt0136696,The Coffin Affair,1980,,107 min,"Biography, Crime, Drama",6.3,"In 1953, in the Gaspé forest, there are three bodies half eaten by bears. Fearing repercussions on tourism and investment, Prime minister Maurice Duplessis decided to make an example accusing Wilbert Coffin.",Jean-Claude Labrecque,/name/nm0479682/,"Gabriel Arcand, 
August Schellenberg, 
Thomas Donohue, 
Yvon Dufour","/name/nm0033501/,/name/nm0770763/,/name/nm0232921/,/name/nm0240721/",50.0,
tt0215515,Anand Math,1952,Not Rated,176 min,"Biography, Drama, History",8.1,"Watch the full movie, Anand Math online, only on Eros Now. Anand Math is a 1952 Hindi patriotic-historical film directed by Hemen Gupta, based on Anandamath, the famous Bengali novel ...                See full summary »",Hemen Gupta,/name/nm0348472/,"Prithviraj Kapoor, 
Geeta Bali, 
Ranjana, 
Pradeep Kumar","/name/nm0004432/,/name/nm0050188/,/name/nm1199937/,/name/nm0474850/",103.0,
tt0260054,Gojoe: Spirit War Chronicle,2000,,138 min,"Action, History",6.2,"Benkei, a master fighter and killer, vows never to take another life after his conversion to Buddhism. His faith in pacifism, however, is shaken and ultimately broken by the attacks from a ...                See full summary »",Gakuryû Ishii,/name/nm0411025/,"Tadanobu Asano, 
Masatoshi Nagase, 
Daisuke Ryû, 
Masakatsu Funaki","/name/nm0038355/,/name/nm0619185/,/name/nm0753480/,/name/nm0298573/",889.0,
tt2125651,The Gospel of Us,2012,,115 min,"Drama, History",5.2,This project is the film version of the Passion play that was performed throughout Port Talbot in Easter 2011.,Dave McKean,/name/nm0571098/,"Matthew Aubrey, 
Nigel Barrett, 
Jordan Bernarde, 
Di Botcher","/name/nm3590660/,/name/nm1544020/,/name/nm4079966/,/name/nm0098414/",225.0,
tt0156690,Karunamayudu,1978,,160 min,"Biography, Drama, Family",7.8,A 160-minute version of the life of Jesus Christ filmed entirely with a cast and crew of Christian Indians in India.,"A. Bhimsingh, 
Christopher Coelho",/name/nm0080406/,"Chandramohan, 
Rajasulochana, 
Vijayachander","/name/nm2745472/,/name/nm0151526/,/name/nm0707367/,/name/nm0897205/",45.0,
tt0098009,'O re,1989,,90 min,"Comedy, Drama, History",6.7,"One of the key factors in Italian unification was the overthrow in 1860 of Francesco, the King of Naples and the two Sicilies, who went into elegant but impoverished exile in Rome with his ...                See full summary »",Luigi Magni,/name/nm0536238/,"Giancarlo Giannini, 
Ornella Muti, 
Carlo Croccolo, 
Luc Merenda","/name/nm0316284/,/name/nm0001560/,/name/nm0188311/,/name/nm0580664/",96.0,
tt22942216,Desiya Thalaivar,,,,History,,Add a Plot,R. Aravintha Raj,/name/nm14168114/,"Bharathiraja, 
Radha Ravi, 
J.M. Bashir","/name/nm0707300/,/name/nm1099597/,/name/nm14168115/",,
tt1300169,Lang zai ji,2009,,101 min,"Action, Drama, History",3.9,The disillusioned general of an ancient Chinese army regiment finds himself stranded in a village populated by a strange clan with mystical connections to wolves.,Zhuangzhuang Tian,/name/nm0862514/,"Joe Odagiri, 
Maggie Q, 
Tsung-Hua Tou","/name/nm0643885/,/name/nm0702572/,/name/nm0849916/",516.0,
tt1748192,Sang Pencerah,2010,,112 min,"Biography, Drama, History",7.1,"The journey of an Indonesian national hero named K.H. Ahmad Dahlan striving for Muhammadiyah, an Islamic organization in Indonesia, and how he was rejected by the society as he was trying to fix up their perspective.",Hanung Bramantyo,/name/nm2538739/,"Lukman Sardi, 
Zaskia Adya Mecca, 
Slamet Rahardjo, 
Giring Ganesha","/name/nm1059365/,/name/nm2948432/,/name/nm0706670/,/name/nm4133338/",240.0,
tt0339266,Konjanik,2003,,105 min,"Drama, History, Romance",7.0,"The movie takes place in the early 18th century on the borders between Bosnia and Dalmatia, the crossroad between the Ottoman Empire and the Republic of Venice. It deals with issues ...                See full summary »",Branko Ivanda,/name/nm0411958/,"Niksa Kuselj, 
Zrinka Cvitesic, 
Goran Grgic, 
Danko Ljustina","/name/nm1252059/,/name/nm0194152/,/name/nm0340762/,/name/nm0515605/",521.0,
tt8845322,All the Dead Ones,2020,,120 min,"Drama, History",5.8,"1899. The fates of the women in two families become entangled when the Soareses, former land and slave owners, request help from Iná, a woman of African descent they once dismissed due to religious differences.","Marco Dutra, 
Caetano Gotardo",/name/nm1824290/,"Mawusi Tulani, 
Clarissa Kiste, 
Carolina Bianchi, 
Thaia Perez","/name/nm1795697/,/name/nm9310578/,/name/nm2197702/,/name/nm10462623/,/name/nm0673631/",456.0,
tt0111254,Save and Protect,1989,Not Rated,167 min,"Drama, History",6.4,"Inspired by Flaubert's Madame Bovary, Sokurov's Save and Protect recalls the most crucial events of Emma's decline and fall, including affairs with an aristocratic and a student. Focusing ...                See full summary »",Aleksandr Sokurov,/name/nm0812546/,"Robert Vaap, 
Cécile Zervudacki, 
Aleksandr Abdulov, 
Aleksandr Cherednik","/name/nm0882799/,/name/nm0955139/,/name/nm0008311/,/name/nm0155758/",299.0,
tt4359764,16/03,2017,,120 min,"Action, Drama, History",6.6,"Haunted by the chemical attacks that claimed the lives of his family, a Kurdish sniper . Flees his homeland in search of a better life in the United Kingdom . But is caught up in a terrorist plot.","Danny Darren, 
Paul J. Lane",/name/nm4173854/,"Danny Darren, 
Crispian Belfrage, 
Rachel Marquez, 
Erick Hayden","/name/nm4228121/,/name/nm4173854/,/name/nm0006712/,/name/nm5148571/,/name/nm3689362/",96.0,
tt14278036,Copper Skin and Iron Bones of Fang Shiyu,2021,,88 min,"Action, History, Thriller",5.1,Add a Plot,Yi Long,/name/nm8276442/,,,31.0,
tt0032354,The Conquest of the Air,1931,Not Rated,71 min,"Drama, History",6.3,This documentary traces man's attempts to fly from ancient times through the 1930s.,"Alexander Esway, 
Zoltan Korda, 
John Monk Saunders, 
Alexander Shaw, 
Donald Taylor",/name/nm0261971/,"Frederick Culley, 
Laurence Olivier, 
Franklin Dyall, 
Henry Victor","/name/nm0466113/,/name/nm0766850/,/name/nm0789583/,/name/nm0852286/,/name/nm0191544/,/name/nm0000059/,/name/nm0245579/,/name/nm0896109/",267.0,
tt2072157,Liar's Poker,,,,"Drama, History",,A look at the life of a high level bond trader in the 1980s.,"Glenn Ficarra, 
John Requa",/name/nm0275629/,"Meenakshi Dixit, 
Joe Garvey","/name/nm0720135/,/name/nm3924800/,/name/nm4665652/",,
tt0115996,Cwal,1996,,104 min,"Comedy, Drama, History",6.6,"In the early 1950s, a 10-year-old boy moves to Warsaw to stay with his bourgeois aunt. In spite of harsh Stalinist times, they are both fascinated by horses.",Krzysztof Zanussi,/name/nm0953130/,"Maja Komorowska, 
Bartosz Obuchowicz, 
Karolina Wajda, 
Piotr Adamczyk","/name/nm0464578/,/name/nm0643564/,/name/nm0906668/,/name/nm0010611/",338.0,
tt4196814,Four Blood Moons,2015,PG,84 min,"Drama, History",4.5,"It is rare that science, history and scripture align with each other, yet the last three series of Four Blood Moons have done exactly that. Are these the ""signs"" that God refers to in the ...                See full summary »",Kieth Merrill,/name/nm0581303/,"Cameron Amari, 
Jane Bailey, 
Darryl Baldwin, 
Perry Ball","/name/nm7147088/,/name/nm7147106/,/name/nm1956732/,/name/nm6351441/",182.0,
tt2485014,The Inventor of Dreams,2012,,150 min,"Drama, History",3.7,"Centered on two young boys, an aristocrat and a native, chronicles the period in which Brazil went from colony to the center of the Portuguese Empire.",Ricardo Nauenberg,/name/nm5397343/,"Ícaro Silva, 
Miguel Thiré, 
Sheron Menezzes, 
Luiz Carlos Vasconcelos","/name/nm0798339/,/name/nm0858255/,/name/nm1199707/,/name/nm0890388/",14.0,
tt1783298,Free Man,2011,,163 min,"Action, Biography, Drama",4.6,"The story is real story that tells about a man's life who has a very influential philosopher that had lived in between 1877-1960. His name is 'Said Nursi' and he is originally Kurdish. But,...                See full summary »",Mehmet Tanrisever,/name/nm1100515/,"Mürsit Bag, 
Ismail Hakki Ürün, 
Cem Arabacioglu, 
Hamdi Akden","/name/nm1006503/,/name/nm2900622/,/name/nm4230298/,/name/nm10462479/",3582.0,
tt2784112,Fadhma N'Soumer,2014,,110 min,"Drama, History, War",7.4,"This film, is about the courage and the determination of a young woman in djurdjur''as mountain in Algeria, fighting for her ancestor land during the earlier years of french occupation.",Belkacem Hadjadj,/name/nm0352834/,"Laëtitia Eïdo, 
Assaad Bouab, 
Melha Bossard, 
Melha Maameri","/name/nm3128226/,/name/nm1492213/,/name/nm3554377/,/name/nm7576258/",20.0,
tt3903480,Rama Madhav,2014,,150 min,"Drama, History",7.8,A young royal couple come of age grappling with the intrigues of the court in this celebratory account of Maratha history.,Mrinal Kulkarni,/name/nm0474604/,"Parna Pethe, 
Mrinal Kulkarni, 
Ravindra Mankani, 
Sonalee Kulkarni","/name/nm6668294/,/name/nm0474604/,/name/nm0542510/,/name/nm4619181/",84.0,
tt1421029,Carol I,2009,,90 min,"Biography, Drama, History",6.7,"The last days of the first romanian king, Carol I of Hohenzollern-Sigmaringen, and the tough decisions he had to make in the summer of 1914 in order to please both Romanian Parliament and his relatives from the German Empire.",Sergiu Nicolaescu,/name/nm0630197/,"Sergiu Nicolaescu, 
Razvan Vasilescu, 
Cristian Motiu, 
Andreea Macelaru","/name/nm0630197/,/name/nm0890495/,/name/nm0609368/,/name/nm0532150/",305.0,
tt0041877,The Wind Is My Lover,1949,Approved,63 min,"Adventure, Drama, History",5.6,"In 14th Century Sweden, when Lorld Erland Maneskold marries Singoalla, a gypsy, he abandons his worldly possessions. The gypsies, who meanwhile have stolen the Maneskold treasure, want the ...                See full summary »",Christian-Jaque,/name/nm0160108/,"Viveca Lindfors, 
Alf Kjellin, 
Edvin Adolphson, 
Lauritz Falk","/name/nm0511798/,/name/nm0458033/,/name/nm0002158/,/name/nm0266164/",103.0,
tt0123193,The Human Revolution,1973,G,160 min,History,8.1,A twenty-year-old man meets another who is a headmaster of an elementary school in 1920. They form a teacher and pupil relationship. The headmaster has his own methods and is unorthodox ...                See full summary »,Toshio Masuda,/name/nm0557927/,"Tetsurô Tanba, 
Shinsuke Ashida, 
Michiyo Aratama, 
Tatsuya Nakadai","/name/nm0848533/,/name/nm0038951/,/name/nm0033171/,/name/nm0619938/",36.0,
tt0026008,The World Moves On,1934,Approved,104 min,"Drama, History, Romance",5.9,Richard Girard is part of a New Orleans family working closely with the English Warburtons. When Richard meets Mary Warburton she is engaged to Erik von Gerardt. He does wed Mary but their time in America is financially difficult.,John Ford,/name/nm0000406/,"Madeleine Carroll, 
Franchot Tone, 
Reginald Denny, 
Sig Ruman","/name/nm0140914/,/name/nm0867144/,/name/nm0219666/,/name/nm0750079/",435.0,
tt0061449,Caroline chérie,1968,PG,105 min,"Drama, History",5.1,"France, July, 1789. Whilst a party of aristocrats are enjoying themselves in the Bois de Vincennes, the French Revolution is beginning to get underway. At the insistence of her father, 16 ...                See full summary »",Denys de La Patellière,/name/nm0478800/,"France Anglade, 
Vittorio De Sica, 
Bernard Blier, 
Karin Dor","/name/nm0029865/,/name/nm0001120/,/name/nm0088396/,/name/nm0233312/",102.0,
tt0053194,Punainen viiva,1959,,97 min,"Drama, History",6.8,"In 1906, a poor farmer in the backwoods of Finland -- then part of Russia -- struggles to make a living for his wife and four children. He hears about a new law that will allow equal voting...                See full summary »",Matti Kassila,/name/nm0440869/,"Holger Salin, 
Liisa Nevalainen, 
Petri Tanner, 
Jukka Eklund","/name/nm0758327/,/name/nm0627287/,/name/nm1508371/,/name/nm0252428/",206.0,
tt0013342,Lucrezia Borgia,1922,,75 min,"Drama, History, War",6.8,"Rodrigo Borgia, Pope Alexander VI, has three adult children: Juan, who is virtuous and has a sweetheart who is a woman of the people, Lucrezia, who is virtuous and wants to marry Alfonso, ...                See full summary »",Richard Oswald,/name/nm0652650/,"Conrad Veidt, 
Liane Haid, 
Albert Bassermann, 
Paul Wegener","/name/nm0891998/,/name/nm0354029/,/name/nm0060168/,/name/nm0917467/",101.0,
tt14989268,The Queen v Patrick O'Donnell,2021,,89 min,History,8.3,"The Queen -v- Patrick O'Donnell reveals on screen for the first time the true story behind one of the most compelling murder plots in Irish history, a thrilling tale of violence, courtroom ...                See full summary »",Tomás Seoighe,/name/nm4405262/,"Eoghan Mac Giolla Bhríde, 
Stephen Jones, 
Bridin Ni Mhaoldomhnaigh, 
Sophie Campbell","/name/nm2900682/,/name/nm4264082/,/name/nm5443415/,/name/nm12733028/",20.0,
tt9680542,Chhatrapati Shivaji,,,,"Biography, Drama, History",,It is based on the life of Chhatrapati Shivaji Maharaj who was an Indian warrior-king and the 1st Chhatrapati of Maratha Empire from the Bhonsle Maratha clan. Shivaji carved out an enclave ...                See full summary »,Nagraj Manjule,/name/nm5616219/,"Riteish Deshmukh, 
Karan Kapadia","/name/nm1299011/,/name/nm3474295/",,
tt0795414,Larklight,,,,"Action, Adventure, Family",,Larklight is the first in a Victorian-era space adventure trilogy in which a brother and sister team with a band of renegade space pirates to save the world from destruction at the hands of a madman.,Tomas Alfredson,/name/nm0019247/,,,,
tt5094192,Goyo: Ang Batang Heneral,2018,TV-14,155 min,"Action, Biography, History",6.5,"The story of Gregorio 'Goyo' del Pilar, one of the youngest Generals during the Philippine-American War who fought in the historic Battle of Tirad Pass.",Jerrold Tarog,/name/nm1666445/,"Paulo Avelino, 
Carlo Aquino, 
Arron Villaflor, 
Mon Confiado","/name/nm2511552/,/name/nm0032633/,/name/nm1833567/,/name/nm0174566/",876.0,
tt8493238,Touken Ranbu: The Movie,2018,,101 min,"Action, Drama, Fantasy",6.3,"A sage travels to the past and collects a set of legendary swords, which he brings to life as a gang of talented but dysfunctional young men, to fight a battle against evil.",Saiji Yakumo,/name/nm5680680/,"Yoshihiko Aramaki, 
Yûta Chatani, 
Tomoki Hirose, 
Masami Horiuchi","/name/nm8153256/,/name/nm12164962/,/name/nm5353990/,/name/nm0394724/",76.0,
tt0039191,Black Gold,1947,Passed,90 min,"Drama, History, Sport",6.1,"In the 1920s Texas, Indian farmer Charley Eagle is dreaming of winning the Kentucky Derby with his Black Hope horse but things change when oil is found on his land and the Black Gold colt is born.",Phil Karlson,/name/nm0439597/,"Anthony Quinn, 
Katherine DeMille, 
'Ducky' Louie, 
Raymond Hatton","/name/nm0000063/,/name/nm0218490/,/name/nm0521811/,/name/nm0369058/",217.0,
